zip,fips,county,STATE
28174,37179,Union County,NC
28133,37179,Union County,NC
28110,37179,Union County,NC
28111,37179,Union County,NC
28107,37179,Union County,NC
28079,37179,Union County,NC
28104,37179,Union County,NC
28173,37179,Union County,NC
28135,37179,Union County,NC
28227,37179,Union County,NC
27507,37181,Vance County,NC
27544,37181,Vance County,NC
27537,37181,Vance County,NC
27553,37181,Vance County,NC
27584,37181,Vance County,NC
27556,37181,Vance County,NC
27563,37181,Vance County,NC
27536,37181,Vance County,NC
27565,37181,Vance County,NC
27540,37183,Wake County,NC
27529,37183,Wake County,NC
27603,37183,Wake County,NC
27615,37183,Wake County,NC
27616,37183,Wake County,NC
27620,37183,Wake County,NC
27636,37183,Wake County,NC
27512,37183,Wake County,NC
27619,37183,Wake County,NC
27713,37183,Wake County,NC
27522,37183,Wake County,NC
27624,37183,Wake County,NC
27604,37183,Wake County,NC
27597,37183,Wake County,NC
27596,37183,Wake County,NC
27609,37183,Wake County,NC
27605,37183,Wake County,NC
27611,37183,Wake County,NC
27520,37183,Wake County,NC
27676,37183,Wake County,NC
27539,37183,Wake County,NC
27592,37183,Wake County,NC
27606,37183,Wake County,NC
27607,37183,Wake County,NC
27608,37183,Wake County,NC
27675,37183,Wake County,NC
27656,37183,Wake County,NC
27545,37183,Wake County,NC
27587,37183,Wake County,NC
27699,37183,Wake County,NC
27601,37183,Wake County,NC
27588,37183,Wake County,NC
27661,37183,Wake County,NC
27628,37183,Wake County,NC
27562,37183,Wake County,NC
27591,37183,Wake County,NC
27613,37183,Wake County,NC
27697,37183,Wake County,NC
27622,37183,Wake County,NC
27703,37183,Wake County,NC
27511,37183,Wake County,NC
27526,37183,Wake County,NC
27523,37183,Wake County,NC
27571,37183,Wake County,NC
27614,37183,Wake County,NC
27617,37183,Wake County,NC
27513,37183,Wake County,NC
27519,37183,Wake County,NC
27602,37183,Wake County,NC
27612,37183,Wake County,NC
27629,37183,Wake County,NC
27658,37183,Wake County,NC
27501,37183,Wake County,NC
27690,37183,Wake County,NC
27502,37183,Wake County,NC
27518,37183,Wake County,NC
27560,37183,Wake County,NC
27627,37183,Wake County,NC
27610,37183,Wake County,NC
27623,37183,Wake County,NC
27640,37183,Wake County,NC
27570,37185,Warren County,NC
27586,37185,Warren County,NC
27594,37185,Warren County,NC
27850,37185,Warren County,NC
27844,37185,Warren County,NC
27842,37185,Warren County,NC
27589,37185,Warren County,NC
27563,37185,Warren County,NC
27551,37185,Warren County,NC
27553,37185,Warren County,NC
27537,37185,Warren County,NC
27970,37187,Washington County,NC
27962,37187,Washington County,NC
27865,37187,Washington County,NC
27928,37187,Washington County,NC
27860,37187,Washington County,NC
28608,37189,Watauga County,NC
28684,37189,Watauga County,NC
28692,37189,Watauga County,NC
28618,37189,Watauga County,NC
28679,37189,Watauga County,NC
28605,37189,Watauga County,NC
28698,37189,Watauga County,NC
28604,37189,Watauga County,NC
28622,37189,Watauga County,NC
28607,37189,Watauga County,NC
28645,37189,Watauga County,NC
27530,37191,Wayne County,NC
27830,37191,Wayne County,NC
28551,37191,Wayne County,NC
28365,37191,Wayne County,NC
27531,37191,Wayne County,NC
27883,37191,Wayne County,NC
27532,37191,Wayne County,NC
28578,37191,Wayne County,NC
27542,37191,Wayne County,NC
27533,37191,Wayne County,NC
27863,37191,Wayne County,NC
28333,37191,Wayne County,NC
27569,37191,Wayne County,NC
27524,37191,Wayne County,NC
27851,37191,Wayne County,NC
27534,37191,Wayne County,NC
28642,37193,Wilkes County,NC
28669,37193,Wilkes County,NC
28683,37193,Wilkes County,NC
28656,37193,Wilkes County,NC
28659,37193,Wilkes County,NC
28670,37193,Wilkes County,NC
28624,37193,Wilkes County,NC
28635,37193,Wilkes County,NC
28665,37193,Wilkes County,NC
28689,37193,Wilkes County,NC
28618,37193,Wilkes County,NC
28697,37193,Wilkes County,NC
28694,37193,Wilkes County,NC
28645,37193,Wilkes County,NC
28654,37193,Wilkes County,NC
28676,37193,Wilkes County,NC
28685,37193,Wilkes County,NC
28644,37193,Wilkes County,NC
28621,37193,Wilkes County,NC
28651,37193,Wilkes County,NC
27020,37193,Wilkes County,NC
28606,37193,Wilkes County,NC
28649,37193,Wilkes County,NC
27822,37195,Wilson County,NC
27829,37195,Wilson County,NC
27880,37195,Wilson County,NC
27851,37195,Wilson County,NC
27893,37195,Wilson County,NC
27807,37195,Wilson County,NC
27803,37195,Wilson County,NC
27895,37195,Wilson County,NC
27883,37195,Wilson County,NC
27813,37195,Wilson County,NC
27542,37195,Wilson County,NC
27873,37195,Wilson County,NC
27830,37195,Wilson County,NC
27888,37195,Wilson County,NC
27557,37195,Wilson County,NC
27896,37195,Wilson County,NC
27894,37195,Wilson County,NC
27852,37195,Wilson County,NC
27011,37197,Yadkin County,NC
27018,37197,Yadkin County,NC
28689,37197,Yadkin County,NC
27055,37197,Yadkin County,NC
27020,37197,Yadkin County,NC
28642,37197,Yadkin County,NC
28740,37199,Yancey County,NC
28754,37199,Yancey County,NC
28755,37199,Yancey County,NC
28714,37199,Yancey County,NC
28777,37199,Yancey County,NC
28705,37199,Yancey County,NC
58562,38001,Adams County,ND
58650,38001,Adams County,ND
58649,38001,Adams County,ND
58639,38001,Adams County,ND
58646,38001,Adams County,ND
58056,38003,Barnes County,ND
58072,38003,Barnes County,ND
58063,38003,Barnes County,ND
58480,38003,Barnes County,ND
58481,38003,Barnes County,ND
58046,38003,Barnes County,ND
58027,38003,Barnes County,ND
58071,38003,Barnes County,ND
58497,38003,Barnes County,ND
58064,38003,Barnes County,ND
58062,38003,Barnes County,ND
58049,38003,Barnes County,ND
58492,38003,Barnes County,ND
58429,38003,Barnes County,ND
58031,38003,Barnes County,ND
58065,38003,Barnes County,ND
58479,38003,Barnes County,ND
58461,38003,Barnes County,ND
58466,38003,Barnes County,ND
58346,38005,Benson County,ND
58343,38005,Benson County,ND
58370,38005,Benson County,ND
58385,38005,Benson County,ND
58379,38005,Benson County,ND
58335,38005,Benson County,ND
58332,38005,Benson County,ND
58325,38005,Benson County,ND
58357,38005,Benson County,ND
58386,38005,Benson County,ND
58380,38005,Benson County,ND
58341,38005,Benson County,ND
58374,38005,Benson County,ND
58381,38005,Benson County,ND
58348,38005,Benson County,ND
58351,38005,Benson County,ND
58368,38005,Benson County,ND
58645,38007,Billings County,ND
58640,38007,Billings County,ND
58620,38007,Billings County,ND
58622,38007,Billings County,ND
58627,38007,Billings County,ND
58642,38007,Billings County,ND
58793,38009,Bottineau County,ND
58760,38009,Bottineau County,ND
58750,38009,Bottineau County,ND
58748,38009,Bottineau County,ND
58761,38009,Bottineau County,ND
58318,38009,Bottineau County,ND
58762,38009,Bottineau County,ND
58789,38009,Bottineau County,ND
58329,38009,Bottineau County,ND
58783,38009,Bottineau County,ND
58384,38009,Bottineau County,ND
58782,38009,Bottineau County,ND
58711,38009,Bottineau County,ND
58740,38009,Bottineau County,ND
58623,38011,Bowman County,ND
58653,38011,Bowman County,ND
58643,38011,Bowman County,ND
58651,38011,Bowman County,ND
58649,38011,Bowman County,ND
58773,38013,Burke County,ND
58737,38013,Burke County,ND
58727,38013,Burke County,ND
58721,38013,Burke County,ND
58755,38013,Burke County,ND
58784,38013,Burke County,ND
58752,38013,Burke County,ND
58772,38013,Burke County,ND
58746,38013,Burke County,ND
58501,38015,Burleigh County,ND
58504,38015,Burleigh County,ND
58579,38015,Burleigh County,ND
58477,38015,Burleigh County,ND
58494,38015,Burleigh County,ND
58503,38015,Burleigh County,ND
58502,38015,Burleigh County,ND
58532,38015,Burleigh County,ND
58507,38015,Burleigh County,ND
58524,38015,Burleigh County,ND
58506,38015,Burleigh County,ND
58521,38015,Burleigh County,ND
58560,38015,Burleigh County,ND
58558,38015,Burleigh County,ND
58572,38015,Burleigh County,ND
58505,38015,Burleigh County,ND
58078,38017,Cass County,ND
58007,38017,Cass County,ND
58042,38017,Cass County,ND
58031,38017,Cass County,ND
58046,38017,Cass County,ND
58104,38017,Cass County,ND
58105,38017,Cass County,ND
58079,38017,Cass County,ND
58027,38017,Cass County,ND
58103,38017,Cass County,ND
58102,38017,Cass County,ND
58051,38017,Cass County,ND
58071,38017,Cass County,ND
58108,38017,Cass County,ND
58109,38017,Cass County,ND
58021,38017,Cass County,ND
58047,38017,Cass County,ND
58012,38017,Cass County,ND
58029,38017,Cass County,ND
58126,38017,Cass County,ND
58015,38017,Cass County,ND
58006,38017,Cass County,ND
58059,38017,Cass County,ND
58107,38017,Cass County,ND
58011,38017,Cass County,ND
58004,38017,Cass County,ND
58121,38017,Cass County,ND
58122,38017,Cass County,ND
58005,38017,Cass County,ND
58052,38017,Cass County,ND
58124,38017,Cass County,ND
58038,38017,Cass County,ND
58106,38017,Cass County,ND
58048,38017,Cass County,ND
58064,38017,Cass County,ND
58036,38017,Cass County,ND
58002,38017,Cass County,ND
58035,38017,Cass County,ND
58125,38017,Cass County,ND
58269,38019,Cavalier County,ND
58323,38019,Cavalier County,ND
58227,38019,Cavalier County,ND
58260,38019,Cavalier County,ND
58377,38019,Cavalier County,ND
58239,38019,Cavalier County,ND
58330,38019,Cavalier County,ND
58229,38019,Cavalier County,ND
58281,38019,Cavalier County,ND
58355,38019,Cavalier County,ND
58249,38019,Cavalier County,ND
58338,38019,Cavalier County,ND
58352,38019,Cavalier County,ND
58311,38019,Cavalier County,ND
58372,38019,Cavalier County,ND
58255,38019,Cavalier County,ND
58282,38019,Cavalier County,ND
58413,38021,Dickey County,ND
58415,38021,Dickey County,ND
58441,38021,Dickey County,ND
58474,38021,Dickey County,ND
58458,38021,Dickey County,ND
58436,38021,Dickey County,ND
58040,38021,Dickey County,ND
58456,38021,Dickey County,ND
58433,38021,Dickey County,ND
58439,38021,Dickey County,ND
58795,38023,Divide County,ND
58765,38023,Divide County,ND
58845,38023,Divide County,ND
58844,38023,Divide County,ND
58856,38023,Divide County,ND
58830,38023,Divide County,ND
58833,38023,Divide County,ND
58730,38023,Divide County,ND
58755,38023,Divide County,ND
58626,38025,Dunn County,ND
58636,38025,Dunn County,ND
58638,38025,Dunn County,ND
58622,38025,Dunn County,ND
58642,38025,Dunn County,ND
58625,38025,Dunn County,ND
58640,38025,Dunn County,ND
58601,38025,Dunn County,ND
58630,38025,Dunn County,ND
58652,38025,Dunn County,ND
58656,38025,Dunn County,ND
58644,38025,Dunn County,ND
58356,38027,Eddy County,ND
58381,38027,Eddy County,ND
58421,38027,Eddy County,ND
58374,38027,Eddy County,ND
58380,38027,Eddy County,ND
58445,38027,Eddy County,ND
58464,38027,Eddy County,ND
58544,38029,Emmons County,ND
58573,38029,Emmons County,ND
58560,38029,Emmons County,ND
58504,38029,Emmons County,ND
58549,38029,Emmons County,ND
58552,38029,Emmons County,ND
58542,38029,Emmons County,ND
58524,38029,Emmons County,ND
58421,38031,Foster County,ND
58455,38031,Foster County,ND
58356,38031,Foster County,ND
58445,38031,Foster County,ND
58484,38031,Foster County,ND
58464,38031,Foster County,ND
58443,38031,Foster County,ND
58621,38033,Golden Valley County,ND
58645,38033,Golden Valley County,ND
58632,38033,Golden Valley County,ND
58654,38033,Golden Valley County,ND
58203,38035,Grand Forks County,ND
58205,38035,Grand Forks County,ND
58251,38035,Grand Forks County,ND
58231,38035,Grand Forks County,ND
58207,38035,Grand Forks County,ND
58244,38035,Grand Forks County,ND
58214,38035,Grand Forks County,ND
58235,38035,Grand Forks County,ND
58275,38035,Grand Forks County,ND
58266,38035,Grand Forks County,ND
58204,38035,Grand Forks County,ND
58202,38035,Grand Forks County,ND
58261,38035,Grand Forks County,ND
58256,38035,Grand Forks County,ND
58228,38035,Grand Forks County,ND
58212,38035,Grand Forks County,ND
58201,38035,Grand Forks County,ND
58208,38035,Grand Forks County,ND
58233,38035,Grand Forks County,ND
58206,38035,Grand Forks County,ND
58278,38035,Grand Forks County,ND
58240,38035,Grand Forks County,ND
58267,38035,Grand Forks County,ND
58258,38035,Grand Forks County,ND
58529,38037,Grant County,ND
58563,38037,Grant County,ND
58533,38037,Grant County,ND
58638,38037,Grant County,ND
58520,38037,Grant County,ND
58564,38037,Grant County,ND
58535,38037,Grant County,ND
58562,38037,Grant County,ND
58631,38037,Grant County,ND
58569,38037,Grant County,ND
58416,38039,Griggs County,ND
58425,38039,Griggs County,ND
58429,38039,Griggs County,ND
58448,38039,Griggs County,ND
58492,38039,Griggs County,ND
58464,38039,Griggs County,ND
58484,38039,Griggs County,ND
58452,38039,Griggs County,ND
58212,38039,Griggs County,ND
58650,38041,Hettinger County,ND
58646,38041,Hettinger County,ND
58647,38041,Hettinger County,ND
58532,38043,Kidder County,ND
58487,38043,Kidder County,ND
58524,38043,Kidder County,ND
58475,38043,Kidder County,ND
58483,38043,Kidder County,ND
58428,38043,Kidder County,ND
58478,38043,Kidder County,ND
58467,38043,Kidder County,ND
58482,38043,Kidder County,ND
58488,38043,Kidder County,ND
58423,38043,Kidder County,ND
58442,38045,LaMoure County,ND
58490,38045,LaMoure County,ND
58466,38045,LaMoure County,ND
58431,38045,LaMoure County,ND
58474,38045,LaMoure County,ND
58456,38045,LaMoure County,ND
58049,38045,LaMoure County,ND
58461,38045,LaMoure County,ND
58415,38045,LaMoure County,ND
58472,38045,LaMoure County,ND
58458,38045,LaMoure County,ND
58454,38045,LaMoure County,ND
58433,38045,LaMoure County,ND
58440,38047,Logan County,ND
58483,38047,Logan County,ND
58561,38047,Logan County,ND
58495,38047,Logan County,ND
58549,38047,Logan County,ND
58460,38047,Logan County,ND
58442,38047,Logan County,ND
58368,38049,McHenry County,ND
58790,38049,McHenry County,ND
58788,38049,McHenry County,ND
58384,38049,McHenry County,ND
58778,38049,McHenry County,ND
58768,38049,McHenry County,ND
58789,38049,McHenry County,ND
58792,38049,McHenry County,ND
58723,38049,McHenry County,ND
58740,38049,McHenry County,ND
58713,38049,McHenry County,ND
58741,38049,McHenry County,ND
58731,38049,McHenry County,ND
58744,38049,McHenry County,ND
58736,38049,McHenry County,ND
58748,38049,McHenry County,ND
58710,38049,McHenry County,ND
58712,38049,McHenry County,ND
58762,38049,McHenry County,ND
58758,38049,McHenry County,ND
58456,38051,McIntosh County,ND
58495,38051,McIntosh County,ND
58581,38051,McIntosh County,ND
58440,38051,McIntosh County,ND
58413,38051,McIntosh County,ND
58460,38051,McIntosh County,ND
58838,38053,McKenzie County,ND
58757,38053,McKenzie County,ND
58854,38053,McKenzie County,ND
58763,38053,McKenzie County,ND
58835,38053,McKenzie County,ND
58831,38053,McKenzie County,ND
58634,38053,McKenzie County,ND
58847,38053,McKenzie County,ND
58775,38055,McLean County,ND
58756,38055,McLean County,ND
58723,38055,McLean County,ND
58540,38055,McLean County,ND
58531,38055,McLean County,ND
58770,38055,McLean County,ND
58716,38055,McLean County,ND
58565,38055,McLean County,ND
58735,38055,McLean County,ND
58577,38055,McLean County,ND
58759,38055,McLean County,ND
58575,38055,McLean County,ND
58779,38055,McLean County,ND
58778,38055,McLean County,ND
58579,38055,McLean County,ND
58771,38055,McLean County,ND
58576,38055,McLean County,ND
58559,38055,McLean County,ND
58541,38057,Mercer County,ND
58580,38057,Mercer County,ND
58631,38057,Mercer County,ND
58625,38057,Mercer County,ND
58530,38057,Mercer County,ND
58638,38057,Mercer County,ND
58523,38057,Mercer County,ND
58545,38057,Mercer County,ND
58571,38057,Mercer County,ND
58569,38059,Morton County,ND
58631,38059,Morton County,ND
58638,38059,Morton County,ND
58563,38059,Morton County,ND
58535,38059,Morton County,ND
58520,38059,Morton County,ND
58566,38059,Morton County,ND
58554,38059,Morton County,ND
58570,38059,Morton County,ND
58852,38061,Mountrail County,ND
58769,38061,Mountrail County,ND
58734,38061,Mountrail County,ND
58718,38061,Mountrail County,ND
58746,38061,Mountrail County,ND
58763,38061,Mountrail County,ND
58770,38061,Mountrail County,ND
58784,38061,Mountrail County,ND
58794,38061,Mountrail County,ND
58773,38061,Mountrail County,ND
58771,38061,Mountrail County,ND
58776,38061,Mountrail County,ND
58756,38061,Mountrail County,ND
58266,38063,Nelson County,ND
58212,38063,Nelson County,ND
58327,38063,Nelson County,ND
58321,38063,Nelson County,ND
58272,38063,Nelson County,ND
58344,38063,Nelson County,ND
58380,38063,Nelson County,ND
58361,38063,Nelson County,ND
58259,38063,Nelson County,ND
58224,38063,Nelson County,ND
58254,38063,Nelson County,ND
58523,38065,Oliver County,ND
58563,38065,Oliver County,ND
58571,38065,Oliver County,ND
58545,38065,Oliver County,ND
58530,38065,Oliver County,ND
58227,38067,Pembina County,ND
58243,38067,Pembina County,ND
58216,38067,Pembina County,ND
58276,38067,Pembina County,ND
58220,38067,Pembina County,ND
58265,38067,Pembina County,ND
58271,38067,Pembina County,ND
58262,38067,Pembina County,ND
58236,38067,Pembina County,ND
58222,38067,Pembina County,ND
58282,38067,Pembina County,ND
58225,38067,Pembina County,ND
58238,38067,Pembina County,ND
58241,38067,Pembina County,ND
58368,38069,Pierce County,ND
58346,38069,Pierce County,ND
58341,38069,Pierce County,ND
58313,38069,Pierce County,ND
58386,38069,Pierce County,ND
58332,38069,Pierce County,ND
58385,38069,Pierce County,ND
58384,38069,Pierce County,ND
58366,38069,Pierce County,ND
58788,38069,Pierce County,ND
58710,38069,Pierce County,ND
58758,38069,Pierce County,ND
58321,38071,Ramsey County,ND
58325,38071,Ramsey County,ND
58229,38071,Ramsey County,ND
58301,38071,Ramsey County,ND
58345,38071,Ramsey County,ND
